time,magnetic,gas_max,gas_min,gas_mean,gas_number,yudamari_number,yudamari_temp,kakouwall_temp,tilt1_NS,tilt1_EW,tilt2_NS,tilt2_EW
2017-06-11,-612.4000000000015,1400.0,900.0,1200.0,6.0,10.0,50.2,490.6,2.9304245833333336,4.469283,6.60272225,18.34050125
2017-06-12,-612.3000000000029,1400.0,900.0,1200.0,6.0,10.0,50.2,490.6,2.932358333333333,4.4744595,6.694831291666667,18.473181666666665
2017-06-13,-612.1999999999971,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.9240085,4.458820916666666,6.68358575,18.50898625
2017-06-14,-612.2000000000044,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.91368525,4.435288666666667,6.612417874999999,18.45498291666667
2017-06-15,-612.0999999999985,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.908598,4.420354166666667,6.56374075,18.408370833333333
2017-06-16,-612.2000000000044,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.90767575,4.412034083333333,6.583926916666667,18.22034
2017-06-17,-611.7999999999956,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.90630725,4.396256666666667,6.593781541666666,18.086189166666667
2017-06-18,-611.8999999999942,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.9015175,4.3821155,6.597039791666667,18.026504166666665
2017-06-19,-612.0,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.890936416666667,4.388085333333334,6.6256501666666665,17.99582875
2017-06-20,-611.9000000000015,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.87393925,4.36370025,6.505169291666667,17.854644583333332
2017-06-21,-612.0,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.8687131666666663,4.420780583333333,6.383178583333334,17.69371166666667
2017-06-22,-612.1999999999971,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.864439083333333,4.4290015,6.480294333333333,17.790510416666667
2017-06-23,-612.2000000000044,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.847451833333333,4.4112705,6.4380545,17.726256250000002
2017-06-24,-612.5,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.8359385833333337,4.4109135,6.3676415,17.642015416666666
2017-06-25,-612.4000000000015,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.8175530833333333,4.48389025,6.301877833333333,17.576449999999998
2017-06-26,-612.2999999999956,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.8116030833333334,4.50560775,6.3617605,17.638638333333333
2017-06-27,-612.4000000000015,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.80349125,4.508681916666666,6.4139345,17.684492916666667
2017-06-28,-612.5,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.78641475,4.517765583333333,6.43272975,17.715607083333335
2017-06-29,-612.4000000000015,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.77344375,4.514810416666667,6.44985625,17.70674625
2017-06-30,-612.5,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.75723,4.504576416666667,6.41373575,17.64138
2017-07-01,-612.5999999999985,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.740232833333333,4.502166666666667,6.392556333333334,17.595762083333334
2017-07-02,-612.5,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.7310103333333333,4.506242416666667,6.341932125,17.359806250000002
2017-07-03,-612.5,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.716908833333333,4.494907666666667,6.283161958333333,17.283950833333332
2017-07-04,-612.5999999999985,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.674951416666667,4.54648425,6.0869435,17.148569166666665
2017-07-05,-612.5999999999985,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.6396381666666664,4.61960975,6.0742675833333335,17.117415833333332
2017-07-06,-612.6000000000058,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.5800489166666667,4.729674833333333,6.000556583333334,17.091508333333334
2017-07-07,-612.5999999999985,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.5343826666666667,4.83494025,5.9573233750000005,17.00178125
2017-07-08,-612.5,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.48605875,4.854178583333334,5.9181432916666665,16.94579416666667
2017-07-09,-612.6000000000058,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.45565425,4.85284975,5.84661775,16.943726666666667
2017-07-10,-612.3999999999942,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.4347201666666667,4.8396705,5.759078333333334,16.94853541666667
2017-07-11,-612.4000000000015,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.4158586666666664,4.8151763333333335,5.721606958333333,17.020260416666666
2017-07-12,-612.5999999999985,1400.0,900.0,1200.0,6.0,10.0,54.5,560.9,2.3785125,4.7792185,5.627868708333334,17.056380833333332
2017-07-13,-612.5,1400.0,900.0,1200.0,6.0,10.0,48.9,495.3,2.3393416666666664,4.729159166666666,5.526620375,17.05324166666667
2017-07-14,-612.5,1400.0,900.0,1200.0,6.0,10.0,48.9,495.3,2.2934473333333334,4.672584583333333,5.482870541666666,17.12071375
2017-07-15,-612.5999999999985,1400.0,900.0,1200.0,6.0,10.0,48.9,495.3,2.2642625833333336,4.622773166666667,5.481996291666667,17.23797625
2017-07-16,-612.6000000000058,1400.0,900.0,1200.0,6.0,10.0,48.9,495.3,2.244459,4.574826083333334,5.457002083333333,17.336680833333332
2017-07-17,-611.5,1400.0,900.0,1200.0,6.0,10.0,48.9,495.3,2.254940916666667,4.53273975,5.397397458333334,17.38802
2017-07-18,-611.9000000000015,1400.0,900.0,1200.0,6.0,10.0,48.9,495.3,2.3011525833333333,4.508057166666666,5.273141833333333,17.388297916666666
2017-07-19,-612.0,1400.0,900.0,1200.0,6.0,10.0,48.9,495.3,2.3005675,4.507134916666667,5.113481,17.338150833333334
2017-07-20,-612.2999999999956,1400.0,900.0,1200.0,6.0,10.0,48.9,495.3,2.3044250833333333,4.498923916666667,5.105414499999999,17.380826666666668
2017-07-21,-612.9000000000015,2800.0,2200.0,2500.0,3.0,10.0,48.9,498.6,2.3070629166666667,4.491992166666667,5.1288189583333335,17.527416249999998
2017-07-22,-612.2000000000044,2800.0,2200.0,2500.0,3.0,10.0,48.9,498.6,2.291702,4.4882436666666665,5.119798875,17.597469999999998
2017-07-23,-612.0999999999985,2800.0,2200.0,2500.0,3.0,10.0,48.9,498.6,2.2689531666666665,4.491615333333333,5.012311791666667,17.55829
2017-07-24,-612.0999999999985,2800.0,2200.0,2500.0,3.0,10.0,48.9,498.6,2.270321666666667,4.468251666666666,4.927991125,17.52522958333333
2017-07-25,-612.1999999999971,2800.0,2200.0,2500.0,3.0,10.0,48.9,498.6,2.2836695,4.4547947500000005,4.8981095,17.53878
2017-07-26,-612.1999999999971,2800.0,2200.0,2500.0,3.0,10.0,54.2,429.5,2.303483,4.453575,4.914798666666667,17.61038458333333
2017-07-27,-612.1999999999971,2800.0,2200.0,2500.0,3.0,10.0,55.4,429.5,2.33058525,4.45354525,4.954892666666667,17.69796416666667
2017-07-28,-612.0999999999985,2800.0,2200.0,2500.0,3.0,10.0,53.8,393.1,2.3417415,4.444392166666667,4.977701458333333,17.7547475
2017-07-29,-612.0999999999985,2800.0,2200.0,2500.0,3.0,10.0,53.8,393.1,2.3497839166666665,4.442151,4.953422458333333,17.768813333333334
2017-07-30,-612.1999999999971,2800.0,2200.0,2500.0,3.0,10.0,53.8,393.1,2.355962,4.4290015,4.958270333333333,17.796589583333333
2017-07-31,-612.1999999999971,2800.0,2200.0,2500.0,3.0,10.0,53.8,393.1,2.3545935,4.427871000000001,4.983264541666666,17.887824583333334
2017-08-01,-612.1999999999971,2000.0,1500.0,1700.0,3.0,10.0,53.8,393.1,2.3425050833333336,4.429408083333334,4.999516625,17.938688333333335
2017-08-02,-612.2999999999956,2400.0,1100.0,1600.0,5.0,10.0,53.8,393.1,2.346640333333333,4.409673916666667,4.964071791666666,17.880434166666667
2017-08-03,-612.0,2400.0,1100.0,1600.0,5.0,10.0,53.8,393.1,2.3592444166666664,4.3948485,4.932918458333334,17.87701708333333
2017-08-04,-612.0999999999985,2400.0,1100.0,1600.0,5.0,10.0,53.8,393.1,2.368774333333333,4.378942166666667,4.929819083333333,17.887506249999998
2017-08-05,-611.5,2400.0,1100.0,1600.0,5.0,10.0,53.8,393.1,2.3730583333333333,4.356828,4.873751,17.828179583333334
2017-08-06,-611.9000000000015,2400.0,1100.0,1600.0,5.0,10.0,53.8,393.1,2.381556916666667,4.334079166666666,4.728991208333333,17.6802025
2017-08-07,-612.0,2400.0,1100.0,1600.0,5.0,10.0,53.8,393.1,2.4057833333333334,4.373735916666667,4.775005916666667,17.7343625
2017-08-08,-612.0,1900.0,700.0,1375.0,4.0,10.0,53.8,393.1,2.4101863333333333,4.377653,4.924812291666666,17.8790425
2017-08-09,-612.3000000000029,1900.0,700.0,1375.0,4.0,10.0,53.8,393.1,2.3983755833333333,4.3907628333333335,4.902083,17.873082083333333
2017-08-10,-612.0999999999985,1900.0,700.0,1375.0,4.0,10.0,53.8,393.1,2.3983755833333333,4.406193166666667,4.937329166666667,17.9273625
2017-08-11,-612.1999999999971,1900.0,700.0,1375.0,4.0,10.0,53.8,393.1,2.4019356666666667,4.4062725,5.037822625,18.0247175
2017-08-12,-612.0999999999985,1900.0,700.0,1375.0,4.0,10.0,53.8,393.1,2.40142,4.397357416666667,5.138196791666666,18.147939166666667
2017-08-13,-612.0999999999985,1900.0,700.0,1375.0,4.0,10.0,53.8,393.1,2.3942105833333334,4.377454666666666,5.177655125,18.207107083333334
2017-08-14,-612.0,1900.0,700.0,1375.0,4.0,10.0,53.8,393.1,2.39258425,4.35513225,5.161681083333334,18.21970333333333
2017-08-15,-612.0,1900.0,700.0,1375.0,4.0,10.0,53.8,393.1,2.3763903333333336,4.3872523333333335,5.082843958333333,18.19013875
2017-08-16,-612.2000000000044,1900.0,700.0,1375.0,4.0,10.0,53.8,393.1,2.360414583333333,4.4082756666666665,5.121467708333333,18.239372916666667
2017-08-17,-612.0999999999985,1400.0,1000.0,1200.0,5.0,10.0,53.8,393.1,2.3538299166666667,4.406847666666667,5.221683041666666,18.33303125
2017-08-18,-611.5,1400.0,1000.0,1200.0,5.0,10.0,51.6,443.2,2.3429315,4.4103185,5.290625791666667,18.414014583333334
2017-08-19,-611.7999999999956,1400.0,1000.0,1200.0,5.0,10.0,51.6,443.2,2.3355039166666667,4.391268583333333,5.3453825833333335,18.4858175
2017-08-20,-611.8999999999942,1400.0,1000.0,1200.0,5.0,10.0,51.6,443.2,2.32564675,4.3708799166666665,5.361515458333333,18.50238833333333
2017-08-21,-611.8000000000029,1400.0,1000.0,1200.0,5.0,10.0,51.6,443.2,2.32766975,4.3544678333333335,5.388337624999999,18.54359458333333
2017-08-22,-611.8999999999942,1400.0,500.0,1000.0,6.0,10.0,51.6,443.2,2.3287209166666667,4.3506995,5.485930208333333,18.653624166666667
2017-08-23,-611.8000000000029,1400.0,500.0,1000.0,6.0,10.0,51.6,443.2,2.319538083333333,4.337629333333333,5.551813208333333,18.710369166666663
2017-08-24,-611.1000000000058,1400.0,500.0,1000.0,6.0,10.0,52.7,441.0,2.31398475,4.317805916666667,5.5036526666666665,18.651837083333334
2017-08-25,-611.5,1400.0,500.0,1000.0,6.0,10.0,52.7,441.0,2.3157201666666665,4.3092875,5.456366291666666,18.60284125
2017-08-26,-611.8000000000029,1400.0,500.0,1000.0,6.0,10.0,52.7,441.0,2.29619425,4.365733166666667,5.460618125,18.66097583333333
2017-08-27,-611.9000000000015,1400.0,500.0,1000.0,6.0,10.0,52.7,441.0,2.27983175,4.387034166666667,5.514500708333333,18.74048875
2017-08-28,-611.9000000000015,1400.0,500.0,1000.0,6.0,10.0,52.7,441.0,2.26989525,4.373388833333333,5.532779541666667,18.732104166666662
2017-08-29,-611.8000000000029,1400.0,500.0,1000.0,6.0,10.0,52.7,441.0,2.266761583333333,4.364820833333334,5.542594375,18.72991875
2017-08-30,-611.9000000000015,1400.0,700.0,1000.0,6.0,10.0,52.7,441.0,2.261277666666667,4.345166,5.51028875,18.672539166666667
2017-08-31,-611.9000000000015,1400.0,700.0,1000.0,6.0,10.0,52.7,441.0,2.2601075,4.324559166666666,5.472221125,18.635624583333332
2017-09-01,-610.8000000000029,1400.0,700.0,1000.0,6.0,10.0,53.1,456.3,2.264917083333333,4.311013,5.488513083333333,18.67095
2017-09-02,-611.2000000000044,1400.0,700.0,1000.0,6.0,10.0,53.1,456.3,2.2635485833333333,4.3000749166666665,5.531468125,18.73142875
2017-09-03,-611.5,1400.0,700.0,1000.0,6.0,10.0,53.1,456.3,2.2632411666666665,4.291685416666667,5.634584,18.85214833333333
2017-09-04,-611.7000000000044,1400.0,700.0,1000.0,6.0,10.0,53.1,456.3,2.2572515,4.272804083333333,5.710957583333333,18.950575833333332
2017-09-05,-611.5,1400.0,700.0,1000.0,6.0,10.0,53.1,456.3,2.246620833333333,4.256491166666667,5.6744,18.886162916666667
2017-09-06,-611.5999999999985,1400.0,700.0,1000.0,6.0,10.0,53.1,456.3,2.2495165,4.252108,5.678810791666667,18.852147916666667
2017-09-07,-611.7999999999956,1400.0,700.0,1000.0,6.0,10.0,53.1,456.3,2.2341754166666665,4.247070333333333,5.634623958333333,18.79627958333333
2017-09-08,-611.5999999999985,1000.0,400.0,700.0,4.0,10.0,53.1,456.3,-20.51879375,-11.333162916666666,505.6966,518.8674
2017-09-09,-610.3999999999942,1000.0,400.0,700.0,4.0,10.0,53.1,456.3,-20.5266375,-11.344855416666666,505.7841833333334,518.9496041666667
2017-09-10,-611.0999999999985,1000.0,400.0,700.0,4.0,10.0,53.1,456.3,-20.541374166666667,-11.359354166666668,505.8697333333333,519.0182833333333
2017-09-11,-611.3000000000029,1000.0,400.0,700.0,4.0,10.0,53.1,456.3,-20.555465,-11.384362083333334,505.8262583333333,518.9411875
2017-09-12,-611.5999999999985,1000.0,400.0,700.0,4.0,10.0,53.1,456.3,-20.58462958333333,-11.312388333333333,505.8578125,518.990625
2017-09-13,-611.5,1000.0,400.0,700.0,4.0,10.0,54.2,423.9,-20.60376958333333,-11.304247083333337,505.9953041666667,519.1088416666666
2017-09-14,-611.5999999999985,1000.0,400.0,700.0,4.0,10.0,54.2,423.9,-20.62583375,-11.322125833333333,506.0332833333334,519.1329333333333
2017-09-15,-611.0,1000.0,400.0,700.0,4.0,10.0,54.2,423.9,-20.641055833333333,-11.34029375,506.0005166666666,519.1145875
2017-09-16,-611.1999999999971,1000.0,400.0,700.0,4.0,10.0,54.2,423.9,-20.649871666666662,-11.367237083333334,505.888975,518.9920625
2017-09-17,-611.1999999999971,1000.0,400.0,700.0,4.0,10.0,54.2,423.9,-20.68117875,-11.341117083333332,505.6953791666666,518.72515
2017-09-18,-611.0999999999985,1000.0,400.0,700.0,4.0,10.0,54.2,423.9,-20.6718075,-11.227610833333332,506.19787083333335,519.0338875
2017-09-19,-611.5,915.0,584.0,776.0,6.0,10.0,50.3,460.3,-20.699722916666666,-11.24228625,506.3483958333333,519.2042
2017-09-20,-611.5999999999985,2659.0,1294.0,1877.0,5.0,10.0,50.3,460.3,-20.730524166666665,-11.266999166666666,506.3682708333333,519.2574583333334
2017-09-21,-611.5,2659.0,1294.0,1877.0,5.0,10.0,50.3,460.3,-20.75070458333333,-11.291195,506.397675,519.2986999999999
2017-09-22,-611.5999999999985,1800.0,700.0,1300.0,5.0,10.0,50.3,460.3,-20.77166875,-11.313023333333334,506.38186666666667,519.2862541666667
2017-09-23,-611.5999999999985,1800.0,700.0,1300.0,5.0,10.0,50.3,460.3,-20.78793166666667,-11.317474583333334,506.4782166666666,519.3873958333334
2017-09-24,-611.6999999999971,1800.0,700.0,1300.0,5.0,10.0,50.3,460.3,-20.81160333333333,-11.341295416666668,506.4935666666667,519.4237958333333
2017-09-25,-611.4000000000015,1800.0,700.0,1300.0,5.0,10.0,50.3,460.3,-20.831306666666663,-11.362060416666669,506.4931583333334,519.4215166666667
2017-09-26,-611.5999999999985,2889.0,1904.0,2346.0,6.0,10.0,50.3,460.3,-20.84695458333333,-11.381675833333333,506.4995625,519.3761958333333
2017-09-27,-611.7000000000044,2889.0,1904.0,2346.0,6.0,10.0,50.3,460.3,-20.862335416666667,-11.397245,506.39484583333336,519.2067916666666
2017-09-28,-610.8000000000029,2889.0,1904.0,2346.0,6.0,10.0,50.3,460.3,-20.861295833333333,-11.361445000000002,506.38675,519.1638791666667
2017-09-29,-611.0,800.0,500.0,700.0,5.0,10.0,50.3,460.3,-20.86185,-11.351300833333331,506.5973583333334,519.3814708333333
2017-09-30,-611.2999999999956,800.0,500.0,700.0,5.0,10.0,50.3,460.3,-20.879997083333333,-11.36459875,506.7608666666667,519.5400916666666
2017-10-01,-611.5999999999985,800.0,500.0,700.0,5.0,10.0,50.3,460.3,-20.898025416666663,-11.39916875,506.75804583333337,519.5170458333333
2017-10-02,-612.0999999999985,800.0,500.0,700.0,5.0,10.0,50.3,460.3,-20.906206666666662,-11.421857083333334,506.6430375,519.3445041666666
2017-10-03,-611.5,800.0,500.0,700.0,5.0,10.0,50.3,460.3,-20.90857791666667,-11.389757916666667,506.6904583333333,519.3460333333334
2017-10-04,-611.5999999999985,2269.0,1105.0,1694.0,5.0,10.0,50.3,460.3,-20.905147083333333,-11.392425416666669,506.8418625,519.4558916666666
2017-10-05,-611.6999999999971,2269.0,1105.0,1694.0,5.0,10.0,50.3,460.3,-20.9055725,-11.41212875,506.9225958333333,519.5068375
2017-10-06,-611.6999999999971,2269.0,1105.0,1694.0,5.0,10.0,50.3,460.3,-20.915519166666662,-11.439925833333334,506.89565,519.4136208333333
2017-10-07,-611.5999999999985,2269.0,1105.0,1694.0,5.0,10.0,50.3,460.3,-20.917047083333333,-11.44081875,506.9597166666667,519.4148833333334
2017-10-08,-611.7000000000044,2269.0,1105.0,1694.0,5.0,10.0,50.3,460.3,-20.925772916666663,-11.447105416666666,507.0855916666667,519.5075166666667
2017-10-09,-611.7000000000044,2269.0,1105.0,1694.0,5.0,10.0,50.3,460.3,-20.94149125,-11.461822916666668,507.1414625,519.5175666666667
2017-10-10,-611.8000000000029,1330.0,434.0,856.0,4.0,10.0,50.3,460.3,-20.957556666666665,-11.479631666666668,507.12469583333336,519.4474791666667
2017-10-11,-611.8000000000029,1330.0,434.0,856.0,4.0,10.0,55.4,400.4,-20.960262916666668,-11.496619583333334,507.1088375,519.3788083333334
2017-10-12,-611.1999999999971,1330.0,434.0,856.0,4.0,10.0,55.4,400.4,-20.96183,-11.512258333333332,507.1035083333333,519.3136375
2017-10-13,-611.0,1330.0,434.0,856.0,4.0,10.0,55.4,400.4,-20.9555325,-11.509887083333334,507.12910416666665,519.307525
2017-10-14,-610.8000000000029,1330.0,434.0,856.0,4.0,10.0,55.4,400.4,-20.94884958333333,-11.515530833333337,507.22435,519.3921624999999
2017-10-15,-611.4000000000015,1330.0,434.0,856.0,4.0,10.0,55.4,400.4,-20.95596958333333,-11.493376666666668,507.24052916666665,519.4404375
2017-10-16,-611.3000000000029,1330.0,434.0,856.0,4.0,10.0,55.4,400.4,-20.97020875,-11.49098625,507.26022916666665,519.4269666666667
2017-10-17,-611.5999999999985,1330.0,434.0,856.0,4.0,10.0,55.4,400.4,-20.97642791666667,-11.487417083333334,507.3020291666666,519.4216375
2017-10-18,-611.5999999999985,1330.0,434.0,856.0,4.0,10.0,55.4,400.4,-20.97843083333333,-11.503204583333334,507.3638666666666,519.4169541666666
2017-10-19,-611.8000000000029,1330.0,434.0,856.0,4.0,10.0,55.4,400.4,-20.986740416666667,-11.517543333333334,507.3345875,519.3405750000001
2017-10-20,-611.4000000000015,1330.0,434.0,856.0,4.0,10.0,55.4,400.4,-20.9859375,-11.5254075,507.394425,519.3597333333333
2017-10-21,-611.5999999999985,1330.0,434.0,856.0,4.0,10.0,55.4,400.4,-21.00044583333333,-11.545409166666666,507.37292916666667,519.3038708333333
2017-10-22,-611.8000000000029,1330.0,434.0,856.0,4.0,10.0,55.4,400.4,-21.03958625,-11.532914583333332,507.19101666666666,519.0690166666667
2017-10-23,-611.7999999999956,1012.0,501.0,722.0,6.0,10.0,55.4,400.4,-21.0085475,-11.46636375,507.6395125,519.4260125
2017-10-24,-613.0,1012.0,501.0,722.0,6.0,10.0,55.4,400.4,-21.041024166666663,-11.473940416666666,507.93491250000005,519.7132
2017-10-25,-610.8999999999942,1012.0,501.0,722.0,6.0,10.0,50.3,400.4,-21.07328375,-11.505108333333332,508.0369208333333,519.793575
2017-10-26,-611.5999999999985,3126.0,883.0,1672.0,6.0,10.0,58.2,369.9,-21.091836666666666,-11.539587916666669,508.0639000000001,519.7874541666666
2017-10-27,-611.3000000000029,1093.0,521.0,823.0,5.0,10.0,58.2,369.9,-21.106920416666668,-11.56773125,508.0799916666667,519.7638208333334
2017-10-28,-611.7000000000044,1093.0,521.0,823.0,5.0,10.0,58.2,369.9,-21.1221525,-11.590055416666669,508.1041625,519.7152625
2017-10-29,-611.6999999999971,1093.0,521.0,823.0,5.0,10.0,58.2,369.9,-21.1334275,-11.6069425,507.9600791666667,519.4880791666667
2017-10-30,-611.8000000000029,1435.0,824.0,1122.0,6.0,10.0,58.2,369.9,-21.11233458333333,-11.58574125,508.1768333333334,519.6973708333334
2017-10-31,-611.8000000000029,1435.0,824.0,1122.0,6.0,10.0,58.2,369.9,-21.122064583333334,-11.606229166666669,508.33785,519.8322416666666
2017-11-01,-611.9000000000015,1435.0,824.0,1122.0,6.0,10.0,58.2,369.9,-21.1376725,-11.644040833333332,508.3812125,519.8105333333334
2017-11-02,-612.0,1435.0,824.0,1122.0,6.0,10.0,58.2,369.9,-21.149562916666667,-11.686187916666666,508.36517083333337,519.7103291666666
2017-11-03,-612.0,1435.0,824.0,1122.0,6.0,10.0,58.2,369.9,-21.1513875,-11.71299125,508.3974958333333,519.6787333333333
2017-11-04,-611.7000000000044,1435.0,824.0,1122.0,6.0,10.0,58.2,369.9,-21.149989166666668,-11.731892916666666,508.49194166666666,519.7439125
2017-11-05,-611.6999999999971,1435.0,824.0,1122.0,6.0,10.0,58.2,369.9,-21.1501975,-11.75698125,508.61465833333335,519.8660541666667
2017-11-06,-611.8000000000029,1435.0,824.0,1122.0,6.0,10.0,58.2,369.9,-21.197827083333333,-11.823542916666668,508.63821666666666,519.8523875
2017-11-07,-612.0,1077.0,474.0,766.0,4.0,10.0,58.2,369.9,-21.235896666666665,-11.877260833333333,508.6473875,519.7830041666667
2017-11-08,-611.1999999999971,1077.0,474.0,766.0,4.0,10.0,58.2,369.9,-21.248125,-11.90019875,508.59125,519.6308958333333
2017-11-09,-610.8000000000029,1077.0,474.0,766.0,4.0,10.0,58.2,369.9,-21.24302708333333,-11.913585416666669,508.6547083333333,519.6445749999999
2017-11-10,-611.5,1077.0,474.0,766.0,4.0,10.0,56.3,369.9,-21.247201666666665,-11.945478333333334,508.6456875,519.589325
2017-11-11,-611.8000000000029,1077.0,474.0,766.0,4.0,10.0,56.3,369.9,-21.25818,-11.957238333333336,508.5767916666667,519.4593458333333
2017-11-12,-611.5,1077.0,474.0,766.0,4.0,10.0,56.3,369.9,-21.24394958333333,-11.968265833333334,508.650525,519.5219000000001
2017-11-13,-611.5999999999985,1077.0,474.0,766.0,4.0,10.0,56.3,369.9,-21.244632916666667,-11.993742083333332,508.6814458333333,519.497425
2017-11-14,-611.6000000000058,1077.0,474.0,766.0,4.0,10.0,56.3,369.9,-21.248114166666667,-12.011562916666668,508.6823583333333,519.424425
2017-11-15,-611.6999999999971,1077.0,474.0,766.0,4.0,10.0,56.3,369.9,-21.238059166666662,-12.021617916666663,508.7359666666667,519.4440125
2017-11-16,-611.9000000000015,1087.0,756.0,948.0,6.0,10.0,56.3,369.9,-21.239050416666668,-12.038258333333332,508.7953291666667,519.500325
2017-11-17,-611.9000000000015,1087.0,756.0,948.0,6.0,10.0,65.3,318.4,-21.24439583333333,-12.069643333333334,508.7682375,519.4605
2017-11-18,-611.7999999999956,1087.0,756.0,948.0,6.0,10.0,65.3,318.4,-21.250275,-12.091511666666667,508.6643166666667,519.2751791666666
2017-11-19,-612.0,1087.0,756.0,948.0,6.0,10.0,65.3,318.4,-21.226207916666667,-12.075624583333337,508.8502458333333,519.4268833333334
2017-11-20,-612.0999999999985,1087.0,756.0,948.0,6.0,10.0,65.3,318.4,-21.22831125,-12.094079166666669,508.9241958333334,519.505725
2017-11-21,-612.1999999999971,1087.0,756.0,948.0,6.0,10.0,65.3,318.4,-21.23636375,-12.115082083333334,508.9969916666666,519.5650416666666
2017-11-22,-612.0,1087.0,756.0,948.0,6.0,10.0,65.3,318.4,-21.253489166666665,-12.156554166666666,508.8946583333333,519.4044416666667
2017-11-23,-611.5,1087.0,756.0,948.0,6.0,10.0,65.3,318.4,-21.243334583333333,-12.164379166666668,508.8766625,519.3407791666667
2017-11-24,-612.0,1087.0,756.0,948.0,6.0,10.0,65.3,318.4,-21.2305125,-12.163575833333333,509.0237333333334,519.4981333333334
2017-11-25,-612.2000000000044,1087.0,756.0,948.0,6.0,10.0,65.3,318.4,-21.23349625,-12.176070416666668,509.1476375,519.591875
2017-11-26,-612.0,1087.0,756.0,948.0,6.0,10.0,65.3,318.4,-21.2501075,-12.204085833333332,509.1452125,519.521075
2017-11-27,-612.0,1087.0,756.0,948.0,6.0,10.0,54.4,318.4,-21.2459625,-12.222430833333334,509.2002916666667,519.5053375
2017-11-28,-612.8999999999942,1834.0,777.0,1367.0,6.0,10.0,54.4,318.4,-21.250604166666665,-12.24325625,509.2402208333333,519.4908666666666
2017-11-29,-611.9000000000015,1834.0,777.0,1367.0,6.0,10.0,54.4,318.4,-21.26235458333333,-12.268324166666666,509.2331916666667,519.3852083333334
2017-11-30,-612.1999999999971,1834.0,777.0,1367.0,6.0,10.0,54.4,318.4,-21.256028333333333,-12.283934166666668,509.21796666666665,519.2915125
2017-12-01,-612.0,1834.0,777.0,1367.0,6.0,10.0,54.4,318.4,-21.24577375,-12.285927083333334,509.2995833333334,519.370575
2017-12-02,-612.0999999999985,1834.0,777.0,1367.0,6.0,10.0,54.4,318.4,-21.249759166666667,-12.305730416666668,509.3497791666667,519.4177583333334
2017-12-03,-612.2999999999956,1834.0,777.0,1367.0,6.0,10.0,54.4,318.4,-21.27113125,-12.3341225,509.3327291666667,519.3436375
2017-12-04,-612.4000000000015,1834.0,777.0,1367.0,6.0,10.0,54.4,318.4,-21.28148333333333,-12.364665416666666,509.2238,519.1790125
2017-12-05,-612.1999999999971,1834.0,777.0,1367.0,6.0,10.0,54.4,318.4,-21.26809625,-12.364099583333331,509.2048958333333,519.1589458333333
2017-12-06,-611.8999999999942,1444.0,885.0,1118.0,4.0,10.0,54.4,318.4,-21.26745125,-12.362524166666669,509.3123791666667,519.2734291666667
2017-12-07,-611.9000000000015,1444.0,885.0,1118.0,4.0,10.0,68.8,318.4,-21.28295083333333,-12.388465416666667,509.31941666666665,519.2551041666667
2017-12-08,-612.0,1444.0,885.0,1118.0,4.0,10.0,68.8,318.4,-21.28666,-12.40930125,509.2298041666666,519.1409166666666
2017-12-09,-612.1999999999971,1444.0,885.0,1118.0,4.0,10.0,68.8,318.4,-21.27982833333333,-12.41369375,509.310075,519.2019416666667
2017-12-10,-612.1999999999971,1444.0,885.0,1118.0,4.0,10.0,68.8,318.4,-21.29375166666667,-12.44129,509.27860833333335,519.1266791666667
2017-12-11,-613.0,1444.0,885.0,1118.0,4.0,10.0,68.8,318.4,-21.292075416666663,-12.442838333333334,509.3028,519.1222625
2017-12-12,-612.0999999999985,1337.0,708.0,993.0,6.0,10.0,68.8,318.4,-21.29030125,-12.4489375,509.3934916666667,519.2166000000001
